event_id,lon,lat
805144,-73.988277513528,40.717528506982
792232,-73.997617007232,40.729628999592
753000,-73.984237504054,40.735321020198
815501,-73.945233495905,40.796348855466
808345,-73.949310623843,40.80521813572
797595,-73.955276032889,40.784351008844
807260,-73.96888827002,40.788455230742
807235,-73.97739318772,40.78186250167
805221,-73.966599028915,40.791598315422
807205,-73.979814136734,40.775308653704
812819,-73.937215839483,40.85673295467
803930,-73.984015865177,40.591125721965
802079,-73.984494886354,40.725698704238
737850,NA,NA
738002,NA,NA
801643,-73.994529731898,40.723891953296
748821,-73.987955539017,40.759758411352
816937,-74.012705950192,40.701957014206
811945,-74.011856946979,40.701636324985
815510,-74.004215786845,40.750190069235
815925,-73.983362658873,40.766933015905
815923,-74.008583428342,40.716308164744
814805,-74.009164561977,40.706209347583
748892,-73.973849911231,40.753036050942
815262,-73.980087346388,40.749454987584
748772,-73.991254265458,40.73262481743
753579,-73.992156281132,40.729964359538
812546,-73.943063260935,40.834110619174
808797,-73.952659998998,40.802863007785
812766,-73.980316004707,40.726272990334
817364,-73.988854481833,40.755971498208
804920,-73.980459629249,40.781494885275
810926,NA,NA
748893,-73.989652664699,40.736819411809
748770,-74.012418593532,40.706861641191
806213,NA,NA
810871,-73.978621310926,40.790083215151
810229,-74.010965499596,40.706696017742
813329,-73.999791799816,40.761530836549
815514,-73.983431834544,40.752882279298
809755,NA,NA
748895,-74.008401710599,40.710566054412
794826,-73.958373879605,40.820638192806
818407,-73.986723885865,40.741208703602
817691,-73.991370469261,40.727407246955
817818,-73.964922143961,40.768214635536
814160,-73.999320592982,40.722397947553
748896,-73.981839164304,40.760513845579
817697,-73.996376970294,40.724582472991
817695,-73.991370469261,40.727407246955
817786,-73.949678047424,40.819922587677
818357,-73.987470964895,40.741334515969
818330,-74.009166178667,40.706210225522
812652,NA,NA
818711,-73.948615784449,40.800672640823
814360,-74.002106673085,40.718000505498
806770,-73.986740399441,40.742648613073
809084,-73.935895561326,40.845150050993
818955,NA,NA
815677,-73.957519994098,40.81030999348
809127,-73.993314073418,40.721973702648
814208,NA,NA
817093,-73.98016573909,40.784815445245
815657,-73.996288494992,40.725389966829
820643,-73.988854481833,40.755971498208
813203,-73.985624438503,40.600412371812
818403,-73.96407348299,40.802675011802
801645,-73.994529731898,40.723891953296
818172,NA,NA
811744,NA,NA
818907,-73.990394517654,40.733749531353
814677,-73.964805041423,40.753308986664
821443,-73.988169212319,40.736215022342
821091,-73.978681533587,40.755068494824
820801,-73.99170776332,40.736916673048
818297,-73.991419008929,40.755024007873
818125,-73.990153751296,40.715670746526
819849,-74.010965499596,40.706696017742
826231,NA,NA
816917,-73.994529731898,40.723891953296
817295,NA,NA
823301,-73.986297049329,40.718571772009
826379,-74.000742996112,40.723972011229
826346,NA,NA
826389,-73.974558517325,40.760696984716
826527,NA,NA
817808,-73.983431834544,40.752882279298
829441,-74.010965499596,40.706696017742
826419,-73.977361465645,40.759428011215
817406,-73.986070003516,40.73919380452
830329,-73.988152487953,40.740071077652
831590,-74.000742996112,40.723972011229
816918,-73.994529731898,40.723891953296
831592,-73.974558517325,40.760696984716
831872,-73.988854481833,40.755971498208
829843,-73.990867736317,40.734396539292
830036,-73.987070016557,40.744992252786
829849,-73.966096008556,40.805180489329
832353,-73.999320592982,40.722397947553
829914,-73.983964070644,40.591130377368
832194,-73.990748988848,40.739977497893
832572,-73.997247631577,40.724859744295
832986,-73.979860783545,40.749552636756
831591,-73.967282010605,40.772116483431
833042,-73.963987692977,40.776632416126
833051,-73.96059004253,40.809909212843
819765,NA,NA
834162,-73.975101225895,40.764320779215
832998,-73.992233017456,40.7487939907
833225,-73.981599232173,40.752516058624
831216,-73.985925956099,40.760578540823
835153,-73.939491860863,40.838943848925
816919,-73.994529731898,40.723891953296
820041,NA,NA
820072,NA,NA
834493,-73.984494886354,40.725698704238
834933,-73.990252490935,40.716375793732
832343,NA,NA
836212,-73.980196017763,40.760225984622
836763,-73.996288494992,40.725389966829
827844,-74.010195044018,40.704635594961
823515,-73.973782583907,40.74344984146
839353,-73.994529731898,40.723891953296
834514,-73.987358815031,40.733363200321
835670,-73.988370751801,40.756646980679
835930,-73.997247631577,40.724859744295
797802,NA,NA
835010,-73.986626823427,40.743021583531
839015,NA,NA
834267,-74.011472065876,40.707625871163
834853,-74.009458701249,40.705663458226
837159,-73.999320592982,40.722397947553
833827,NA,NA
844225,-73.981518514446,40.780698510716
836474,-73.96407348299,40.802675011802
823490,NA,NA
830171,-73.995675339362,40.729971693703
841994,-73.980182385635,40.757340546454
841332,-73.968718007192,40.796317013817
838865,-74.000243503026,40.721308537078
833164,-74.013159737928,40.71023924775
842188,-73.997247631577,40.724859744295
823795,-73.992156281132,40.729964359538
842227,-74.002014389078,40.720579917153
842507,-74.013275579459,40.704534591276
833163,NA,NA
835680,-73.977570614867,40.748793630523
842044,-73.991165540177,40.739388489509
841654,-73.982283472448,40.759875429327
843597,-74.000125103706,40.722791947985
834420,-73.998965990729,40.724812003656
835968,-73.98364506334,40.740891205623
816920,-73.994529731898,40.723891953296
844025,-73.947449472708,40.817394587592
818714,-73.991254265458,40.73262481743
844017,-74.004083016889,40.72255999582
835744,NA,NA
831740,NA,NA
839726,-73.960576874186,40.768832187526
818202,-73.969349038773,40.797802014648
843013,-74.016119222573,40.710837346267
830447,-73.993558509051,40.741852530376
842034,-74.007834002379,40.728835002859
836064,-73.997247631577,40.724859744295
842046,-74.010105446042,40.710709268534
